time,name,value,status,warning_threshold,critical_threshold
8/31/2018 7:15,LNXPRODAPP01,24.62,GREEN,60,85
8/31/2018 7:20,LNXPRODAPP01,54.89,GREEN,60,85
8/31/2018 7:25,LNXPRODAPP01,21.1,GREEN,60,85
8/31/2018 7:30,LNXPRODAPP01,36.01,GREEN,60,85
8/31/2018 7:35,LNXPRODAPP01,54.28,GREEN,60,85
8/31/2018 7:40,LNXPRODAPP01,51.59,GREEN,60,85
8/31/2018 7:45,LNXPRODAPP01,48.71,GREEN,60,85
8/31/2018 7:50,LNXPRODAPP01,43.07,GREEN,60,85
8/31/2018 7:55,LNXPRODAPP01,35.89,GREEN,60,85
8/31/2018 8:00,LNXPRODAPP01,34.25,GREEN,60,85
8/31/2018 8:05,LNXPRODAPP01,45.13,GREEN,60,85
8/31/2018 8:10,LNXPRODAPP01,49.17,GREEN,60,85
8/31/2018 8:15,LNXPRODAPP01,34.03,GREEN,60,85
8/31/2018 8:20,LNXPRODAPP01,45.46,GREEN,60,85
8/31/2018 8:25,LNXPRODAPP01,21.57,GREEN,60,85
8/31/2018 8:30,LNXPRODAPP01,27.85,GREEN,60,85
8/31/2018 8:35,LNXPRODAPP01,38.16,GREEN,60,85
8/31/2018 8:40,LNXPRODAPP01,35.93,GREEN,60,85
8/31/2018 8:45,LNXPRODAPP01,15.1,GREEN,60,85
8/31/2018 8:50,LNXPRODAPP01,43.2,GREEN,60,85
8/31/2018 8:55,LNXPRODAPP01,27.91,GREEN,60,85
8/31/2018 9:00,LNXPRODAPP01,34.96,GREEN,60,85
8/31/2018 9:05,LNXPRODAPP01,38.95,GREEN,60,85
8/31/2018 9:10,LNXPRODAPP01,20.53,GREEN,60,85
8/31/2018 9:15,LNXPRODAPP01,11.17,GREEN,60,85
8/31/2018 9:20,LNXPRODAPP01,41.74,GREEN,60,85
8/31/2018 9:25,LNXPRODAPP01,17.48,GREEN,60,85
8/31/2018 9:30,LNXPRODAPP01,18.6,GREEN,60,85
8/31/2018 9:35,LNXPRODAPP01,11.89,GREEN,60,85
8/31/2018 9:40,LNXPRODAPP01,46.63,GREEN,60,85
8/31/2018 9:45,LNXPRODAPP01,44.05,GREEN,60,85
8/31/2018 9:50,LNXPRODAPP01,35.36,GREEN,60,85
8/31/2018 9:55,LNXPRODAPP01,49.41,GREEN,60,85
8/31/2018 10:00,LNXPRODAPP01,44.04,GREEN,60,85
8/31/2018 10:05,LNXPRODAPP01,51.32,GREEN,60,85
8/31/2018 10:10,LNXPRODAPP01,11.78,GREEN,60,85
8/31/2018 10:15,LNXPRODAPP01,52.18,GREEN,60,85
8/31/2018 10:20,LNXPRODAPP01,49.42,GREEN,60,85
8/31/2018 10:25,LNXPRODAPP01,37.14,GREEN,60,85
8/31/2018 10:30,LNXPRODAPP01,30.37,GREEN,60,85
8/31/2018 10:35,LNXPRODAPP01,17.94,GREEN,60,85
8/31/2018 10:40,LNXPRODAPP01,33.08,GREEN,60,85
8/31/2018 10:45,LNXPRODAPP01,24.18,GREEN,60,85
8/31/2018 10:50,LNXPRODAPP01,36.16,GREEN,60,85
8/31/2018 10:55,LNXPRODAPP01,41.26,GREEN,60,85
8/31/2018 11:00,LNXPRODAPP01,46.54,GREEN,60,85
8/31/2018 11:05,LNXPRODAPP01,42.97,GREEN,60,85
8/31/2018 11:10,LNXPRODAPP01,23.89,GREEN,60,85
8/31/2018 11:15,LNXPRODAPP01,49.56,GREEN,60,85
8/31/2018 11:20,LNXPRODAPP01,48.67,GREEN,60,85
8/31/2018 11:25,LNXPRODAPP01,31.82,GREEN,60,85
8/31/2018 11:30,LNXPRODAPP01,43.37,GREEN,60,85
8/31/2018 11:35,LNXPRODAPP01,32.58,GREEN,60,85
8/31/2018 11:40,LNXPRODAPP01,37.29,GREEN,60,85
8/31/2018 11:45,LNXPRODAPP01,42.61,GREEN,60,85
8/31/2018 11:50,LNXPRODAPP01,19.39,GREEN,60,85
8/31/2018 11:55,LNXPRODAPP01,22.79,GREEN,60,85
8/31/2018 12:00,LNXPRODAPP01,23.07,GREEN,60,85
8/31/2018 12:05,LNXPRODAPP01,25.5,GREEN,60,85
8/31/2018 12:10,LNXPRODAPP01,50.04,GREEN,60,85
8/31/2018 12:15,LNXPRODAPP01,32.52,GREEN,60,85
8/31/2018 12:20,LNXPRODAPP01,29.79,GREEN,60,85
8/31/2018 12:25,LNXPRODAPP01,10.67,GREEN,60,85
8/31/2018 12:30,LNXPRODAPP01,35.78,GREEN,60,85
8/31/2018 12:35,LNXPRODAPP01,39.55,GREEN,60,85
8/31/2018 12:40,LNXPRODAPP01,37.63,GREEN,60,85
8/31/2018 12:45,LNXPRODAPP01,46.85,GREEN,60,85
8/31/2018 12:50,LNXPRODAPP01,14.73,GREEN,60,85
8/31/2018 12:55,LNXPRODAPP01,22.03,GREEN,60,85
8/31/2018 13:00,LNXPRODAPP01,28.08,GREEN,60,85
8/31/2018 13:05,LNXPRODAPP01,42.71,GREEN,60,85
8/31/2018 13:10,LNXPRODAPP01,16.29,GREEN,60,85
8/31/2018 13:15,LNXPRODAPP01,23.38,GREEN,60,85
8/31/2018 13:20,LNXPRODAPP01,49.18,GREEN,60,85
8/31/2018 13:25,LNXPRODAPP01,21.78,GREEN,60,85
8/31/2018 13:30,LNXPRODAPP01,44.23,GREEN,60,85
8/31/2018 13:35,LNXPRODAPP01,32.56,GREEN,60,85
8/31/2018 13:40,LNXPRODAPP01,20.63,GREEN,60,85
8/31/2018 13:45,LNXPRODAPP01,39.56,GREEN,60,85
8/31/2018 13:50,LNXPRODAPP01,28.96,GREEN,60,85
8/31/2018 13:55,LNXPRODAPP01,44.88,GREEN,60,85
8/31/2018 14:00,LNXPRODAPP01,46.44,GREEN,60,85
8/31/2018 14:05,LNXPRODAPP01,54.08,GREEN,60,85
8/31/2018 14:10,LNXPRODAPP01,54.55,GREEN,60,85
8/31/2018 14:15,LNXPRODAPP01,25.06,GREEN,60,85
8/31/2018 14:20,LNXPRODAPP01,32.93,GREEN,60,85
8/31/2018 14:25,LNXPRODAPP01,46.97,GREEN,60,85
8/31/2018 14:30,LNXPRODAPP01,39.25,GREEN,60,85
8/31/2018 14:35,LNXPRODAPP01,17.1,GREEN,60,85
8/31/2018 14:40,LNXPRODAPP01,30.86,GREEN,60,85
8/31/2018 14:45,LNXPRODAPP01,20.02,GREEN,60,85
8/31/2018 14:50,LNXPRODAPP01,29.31,GREEN,60,85
8/31/2018 14:55,LNXPRODAPP01,47.13,GREEN,60,85
8/31/2018 15:00,LNXPRODAPP01,51.37,GREEN,60,85
8/31/2018 15:05,LNXPRODAPP01,24.03,GREEN,60,85
8/31/2018 15:10,LNXPRODAPP01,49.29,GREEN,60,85
8/31/2018 15:15,LNXPRODAPP01,46.94,GREEN,60,85
8/31/2018 15:20,LNXPRODAPP01,14.44,GREEN,60,85
8/31/2018 15:25,LNXPRODAPP01,13.27,GREEN,60,85
8/31/2018 15:30,LNXPRODAPP01,29.81,GREEN,60,85
8/31/2018 15:35,LNXPRODAPP01,20.3,GREEN,60,85
8/31/2018 15:40,LNXPRODAPP01,48.93,GREEN,60,85
8/31/2018 15:45,LNXPRODAPP01,40.9,GREEN,60,85
8/31/2018 15:50,LNXPRODAPP01,12.05,GREEN,60,85
8/31/2018 15:55,LNXPRODAPP01,22.17,GREEN,60,85
8/31/2018 16:00,LNXPRODAPP01,24.28,GREEN,60,85
8/31/2018 16:05,LNXPRODAPP01,34.8,GREEN,60,85
8/31/2018 16:10,LNXPRODAPP01,50.86,GREEN,60,85
8/31/2018 16:15,LNXPRODAPP01,28.87,GREEN,60,85
8/31/2018 16:20,LNXPRODAPP01,35.23,GREEN,60,85
8/31/2018 16:25,LNXPRODAPP01,40.08,GREEN,60,85
8/31/2018 16:30,LNXPRODAPP01,36.64,GREEN,60,85
8/31/2018 16:35,LNXPRODAPP01,25.5,GREEN,60,85
8/31/2018 16:40,LNXPRODAPP01,32.89,GREEN,60,85
8/31/2018 16:45,LNXPRODAPP01,25.57,GREEN,60,85
8/31/2018 16:50,LNXPRODAPP01,19.53,GREEN,60,85
8/31/2018 16:55,LNXPRODAPP01,50.93,GREEN,60,85
8/31/2018 17:00,LNXPRODAPP01,54.27,GREEN,60,85
8/31/2018 17:05,LNXPRODAPP01,29.99,GREEN,60,85
8/31/2018 17:10,LNXPRODAPP01,45.53,GREEN,60,85
8/31/2018 17:15,LNXPRODAPP01,17.84,GREEN,60,85
8/31/2018 17:20,LNXPRODAPP01,42.25,GREEN,60,85
8/31/2018 17:25,LNXPRODAPP01,50.21,GREEN,60,85
8/31/2018 17:30,LNXPRODAPP01,22.14,GREEN,60,85
8/31/2018 17:35,LNXPRODAPP01,50.34,GREEN,60,85
8/31/2018 17:40,LNXPRODAPP01,53.55,GREEN,60,85
8/31/2018 17:45,LNXPRODAPP01,34.9,GREEN,60,85
8/31/2018 17:50,LNXPRODAPP01,40.47,GREEN,60,85
8/31/2018 17:55,LNXPRODAPP01,40.96,GREEN,60,85
8/31/2018 18:00,LNXPRODAPP01,42.37,GREEN,60,85
8/31/2018 18:05,LNXPRODAPP01,30.24,GREEN,60,85
8/31/2018 18:10,LNXPRODAPP01,25.72,GREEN,60,85
8/31/2018 18:15,LNXPRODAPP01,11.34,GREEN,60,85
8/31/2018 18:20,LNXPRODAPP01,24.04,GREEN,60,85
8/31/2018 18:25,LNXPRODAPP01,41.94,GREEN,60,85
8/31/2018 18:30,LNXPRODAPP01,28.53,GREEN,60,85
8/31/2018 18:35,LNXPRODAPP01,12.63,GREEN,60,85
8/31/2018 18:40,LNXPRODAPP01,51.71,GREEN,60,85
8/31/2018 18:45,LNXPRODAPP01,30.68,GREEN,60,85
8/31/2018 18:50,LNXPRODAPP01,48.78,GREEN,60,85
8/31/2018 18:55,LNXPRODAPP01,53.72,GREEN,60,85
8/31/2018 19:00,LNXPRODAPP01,41.95,GREEN,60,85
8/31/2018 19:05,LNXPRODAPP01,28.5,GREEN,60,85
8/31/2018 19:10,LNXPRODAPP01,40.93,GREEN,60,85
8/31/2018 19:15,LNXPRODAPP01,38.82,GREEN,60,85
8/31/2018 19:20,LNXPRODAPP01,40.97,GREEN,60,85
8/31/2018 19:25,LNXPRODAPP01,15.1,GREEN,60,85
8/31/2018 19:30,LNXPRODAPP01,44.15,GREEN,60,85
8/31/2018 19:35,LNXPRODAPP01,25.74,GREEN,60,85
8/31/2018 19:40,LNXPRODAPP01,23.02,GREEN,60,85
8/31/2018 19:45,LNXPRODAPP01,19.13,GREEN,60,85
8/31/2018 19:50,LNXPRODAPP01,24.51,GREEN,60,85
8/31/2018 19:55,LNXPRODAPP01,21.38,GREEN,60,85
8/31/2018 20:00,LNXPRODAPP01,27.07,GREEN,60,85
8/31/2018 20:05,LNXPRODAPP01,15.8,GREEN,60,85
8/31/2018 20:10,LNXPRODAPP01,36.94,GREEN,60,85
8/31/2018 20:15,LNXPRODAPP01,16.21,GREEN,60,85
8/31/2018 20:20,LNXPRODAPP01,16.61,GREEN,60,85
8/31/2018 20:25,LNXPRODAPP01,34.66,GREEN,60,85
8/31/2018 20:30,LNXPRODAPP01,54.32,GREEN,60,85
8/31/2018 20:35,LNXPRODAPP01,11.04,GREEN,60,85
8/31/2018 20:40,LNXPRODAPP01,50.61,GREEN,60,85
8/31/2018 20:45,LNXPRODAPP01,23.01,GREEN,60,85
8/31/2018 20:50,LNXPRODAPP01,32.88,GREEN,60,85
8/31/2018 20:55,LNXPRODAPP01,26.62,GREEN,60,85
8/31/2018 21:00,LNXPRODAPP01,17.16,GREEN,60,85
8/31/2018 21:05,LNXPRODAPP01,29.32,GREEN,60,85
8/31/2018 21:10,LNXPRODAPP01,47.69,GREEN,60,85
8/31/2018 21:15,LNXPRODAPP01,26.79,GREEN,60,85
8/31/2018 21:20,LNXPRODAPP01,37.58,GREEN,60,85
8/31/2018 21:25,LNXPRODAPP01,20.59,GREEN,60,85
8/31/2018 21:30,LNXPRODAPP01,54.2,GREEN,60,85
8/31/2018 21:35,LNXPRODAPP01,52.66,GREEN,60,85
8/31/2018 21:40,LNXPRODAPP01,12.89,GREEN,60,85
8/31/2018 21:45,LNXPRODAPP01,16.41,GREEN,60,85
8/31/2018 21:50,LNXPRODAPP01,45.72,GREEN,60,85
8/31/2018 21:55,LNXPRODAPP01,23.39,GREEN,60,85
8/31/2018 22:00,LNXPRODAPP01,38.77,GREEN,60,85
8/31/2018 22:05,LNXPRODAPP01,21.62,GREEN,60,85
8/31/2018 22:10,LNXPRODAPP01,50.77,GREEN,60,85
8/31/2018 22:15,LNXPRODAPP01,27.95,GREEN,60,85
8/31/2018 22:20,LNXPRODAPP01,15.29,GREEN,60,85
8/31/2018 22:25,LNXPRODAPP01,46.2,GREEN,60,85
8/31/2018 22:30,LNXPRODAPP01,30.28,GREEN,60,85
8/31/2018 22:35,LNXPRODAPP01,36.42,GREEN,60,85
8/31/2018 22:40,LNXPRODAPP01,39.48,GREEN,60,85
8/31/2018 22:45,LNXPRODAPP01,20.75,GREEN,60,85
8/31/2018 22:50,LNXPRODAPP01,24.61,GREEN,60,85
8/31/2018 22:55,LNXPRODAPP01,54.25,GREEN,60,85
8/31/2018 23:00,LNXPRODAPP01,42.65,GREEN,60,85
8/31/2018 23:05,LNXPRODAPP01,35.87,GREEN,60,85
8/31/2018 23:10,LNXPRODAPP01,24.34,GREEN,60,85
8/31/2018 23:15,LNXPRODAPP01,22.39,GREEN,60,85
8/31/2018 23:20,LNXPRODAPP01,11.78,GREEN,60,85
8/31/2018 23:25,LNXPRODAPP01,32.27,GREEN,60,85
8/31/2018 23:30,LNXPRODAPP01,38.27,GREEN,60,85
8/31/2018 23:35,LNXPRODAPP01,52.79,GREEN,60,85
8/31/2018 23:40,LNXPRODAPP01,35.07,GREEN,60,85
8/31/2018 23:45,LNXPRODAPP01,51.6,GREEN,60,85
8/31/2018 23:50,LNXPRODAPP01,25.16,GREEN,60,85
8/31/2018 23:55,LNXPRODAPP01,31.65,GREEN,60,85
8/31/2018 0:00,LNXPRODAPP02,29.77,GREEN,60,85
8/31/2018 0:05,LNXPRODAPP02,38.1,GREEN,60,85
8/31/2018 0:10,LNXPRODAPP02,29.29,GREEN,60,85
8/31/2018 0:15,LNXPRODAPP02,36.91,GREEN,60,85
8/31/2018 0:20,LNXPRODAPP02,23.85,GREEN,60,85
8/31/2018 0:25,LNXPRODAPP02,24.66,GREEN,60,85
8/31/2018 0:30,LNXPRODAPP02,18.52,GREEN,60,85
8/31/2018 0:35,LNXPRODAPP02,50.39,GREEN,60,85
8/31/2018 0:40,LNXPRODAPP02,18.79,GREEN,60,85
8/31/2018 0:45,LNXPRODAPP02,16.39,GREEN,60,85
8/31/2018 0:50,LNXPRODAPP02,28.67,GREEN,60,85
8/31/2018 0:55,LNXPRODAPP02,47.19,GREEN,60,85
8/31/2018 1:00,LNXPRODAPP02,43.6,GREEN,60,85
8/31/2018 1:05,LNXPRODAPP02,95.15,AMBER,60,85
8/31/2018 1:10,LNXPRODAPP02,96.42,AMBER,60,85
8/31/2018 1:15,LNXPRODAPP02,95.39,AMBER,60,85
8/31/2018 1:20,LNXPRODAPP02,99.99,AMBER,60,85
8/31/2018 1:25,LNXPRODAPP02,89.95,AMBER,60,85
8/31/2018 1:30,LNXPRODAPP02,88.14,AMBER,60,85
8/31/2018 1:35,LNXPRODAPP02,92.44,AMBER,60,85
8/31/2018 1:40,LNXPRODAPP02,85.09,AMBER,60,85
8/31/2018 1:45,LNXPRODAPP02,89.69,AMBER,60,85
8/31/2018 1:50,LNXPRODAPP02,97.91,AMBER,60,85
8/31/2018 1:55,LNXPRODAPP02,91.68,AMBER,60,85
8/31/2018 2:00,LNXPRODAPP02,96.92,AMBER,60,85
8/31/2018 2:05,LNXPRODAPP02,15.41,GREEN,60,85
8/31/2018 2:10,LNXPRODAPP02,40.87,GREEN,60,85
8/31/2018 2:15,LNXPRODAPP02,10.08,GREEN,60,85
8/31/2018 2:20,LNXPRODAPP02,38.62,GREEN,60,85
8/31/2018 2:25,LNXPRODAPP02,27.84,GREEN,60,85
8/31/2018 2:30,LNXPRODAPP02,15.19,GREEN,60,85
8/31/2018 2:35,LNXPRODAPP02,45.32,GREEN,60,85
8/31/2018 2:40,LNXPRODAPP02,11.56,GREEN,60,85
8/31/2018 2:45,LNXPRODAPP02,54.59,GREEN,60,85
8/31/2018 2:50,LNXPRODAPP02,43.12,GREEN,60,85
8/31/2018 2:55,LNXPRODAPP02,28.64,GREEN,60,85
8/31/2018 3:00,LNXPRODAPP02,51.65,GREEN,60,85
8/31/2018 3:05,LNXPRODAPP02,20.33,GREEN,60,85
8/31/2018 3:10,LNXPRODAPP02,34.21,GREEN,60,85
8/31/2018 3:15,LNXPRODAPP02,54.55,GREEN,60,85
8/31/2018 3:20,LNXPRODAPP02,52.7,GREEN,60,85
8/31/2018 3:25,LNXPRODAPP02,24.77,GREEN,60,85
8/31/2018 3:30,LNXPRODAPP02,31.54,GREEN,60,85
8/31/2018 3:35,LNXPRODAPP02,15.07,GREEN,60,85
8/31/2018 3:40,LNXPRODAPP02,31.51,GREEN,60,85
8/31/2018 3:45,LNXPRODAPP02,34.73,GREEN,60,85
8/31/2018 3:50,LNXPRODAPP02,29.4,GREEN,60,85
8/31/2018 3:55,LNXPRODAPP02,25.52,GREEN,60,85
8/31/2018 4:00,LNXPRODAPP02,13.33,GREEN,60,85
8/31/2018 4:05,LNXPRODAPP02,40.65,GREEN,60,85
8/31/2018 4:10,LNXPRODAPP02,39.31,GREEN,60,85
8/31/2018 4:15,LNXPRODAPP02,24.82,GREEN,60,85
8/31/2018 4:20,LNXPRODAPP02,24.53,GREEN,60,85
8/31/2018 4:25,LNXPRODAPP02,21.19,GREEN,60,85
8/31/2018 4:30,LNXPRODAPP02,51.29,GREEN,60,85
8/31/2018 4:35,LNXPRODAPP02,43.49,GREEN,60,85
8/31/2018 4:40,LNXPRODAPP02,31.62,GREEN,60,85
8/31/2018 4:45,LNXPRODAPP02,24.56,GREEN,60,85
8/31/2018 4:50,LNXPRODAPP02,36.68,GREEN,60,85
8/31/2018 4:55,LNXPRODAPP02,26.43,GREEN,60,85
8/31/2018 5:00,LNXPRODAPP02,43.48,GREEN,60,85
8/31/2018 5:05,LNXPRODAPP02,20.42,GREEN,60,85
8/31/2018 5:10,LNXPRODAPP02,23.43,GREEN,60,85
8/31/2018 5:15,LNXPRODAPP02,38.38,GREEN,60,85
8/31/2018 5:20,LNXPRODAPP02,35.37,GREEN,60,85
8/31/2018 5:25,LNXPRODAPP02,11.35,GREEN,60,85
8/31/2018 5:30,LNXPRODAPP02,41.6,GREEN,60,85
8/31/2018 5:35,LNXPRODAPP02,46.96,GREEN,60,85
8/31/2018 5:40,LNXPRODAPP02,35.11,GREEN,60,85
8/31/2018 5:45,LNXPRODAPP02,37.17,GREEN,60,85
8/31/2018 5:50,LNXPRODAPP02,52.48,GREEN,60,85
8/31/2018 5:55,LNXPRODAPP02,40.95,GREEN,60,85
8/31/2018 6:00,LNXPRODAPP02,29.67,GREEN,60,85
8/31/2018 6:05,LNXPRODAPP02,42.24,GREEN,60,85
8/31/2018 6:10,LNXPRODAPP02,52.08,GREEN,60,85
8/31/2018 6:15,LNXPRODAPP02,14.11,GREEN,60,85
8/31/2018 6:20,LNXPRODAPP02,25.88,GREEN,60,85
8/31/2018 6:25,LNXPRODAPP02,17.14,GREEN,60,85
8/31/2018 6:30,LNXPRODAPP02,51.24,GREEN,60,85
8/31/2018 6:35,LNXPRODAPP02,44.67,GREEN,60,85
8/31/2018 6:40,LNXPRODAPP02,33.05,GREEN,60,85
8/31/2018 6:45,LNXPRODAPP02,25.41,GREEN,60,85
8/31/2018 6:50,LNXPRODAPP02,52.02,GREEN,60,85
8/31/2018 6:55,LNXPRODAPP02,44.87,GREEN,60,85
8/31/2018 7:00,LNXPRODAPP02,33.21,GREEN,60,85
8/31/2018 7:05,LNXPRODAPP02,30.51,GREEN,60,85
8/31/2018 7:10,LNXPRODAPP02,53.95,GREEN,60,85
8/31/2018 7:15,LNXPRODAPP02,46.18,GREEN,60,85
8/31/2018 7:20,LNXPRODAPP02,25.15,GREEN,60,85
8/31/2018 7:25,LNXPRODAPP02,30.48,GREEN,60,85
8/31/2018 7:30,LNXPRODAPP02,20.15,GREEN,60,85
8/31/2018 7:35,LNXPRODAPP02,52.57,GREEN,60,85
8/31/2018 7:40,LNXPRODAPP02,18.97,GREEN,60,85
8/31/2018 7:45,LNXPRODAPP02,32.65,GREEN,60,85
8/31/2018 7:50,LNXPRODAPP02,49.49,GREEN,60,85
8/31/2018 7:55,LNXPRODAPP02,31.34,GREEN,60,85
8/31/2018 8:00,LNXPRODAPP02,26.06,GREEN,60,85
8/31/2018 8:05,LNXPRODAPP02,17.97,GREEN,60,85
8/31/2018 8:10,LNXPRODAPP02,40.57,GREEN,60,85
8/31/2018 8:15,LNXPRODAPP02,32.96,GREEN,60,85
8/31/2018 8:20,LNXPRODAPP02,42.02,GREEN,60,85
8/31/2018 8:25,LNXPRODAPP02,46.62,GREEN,60,85
8/31/2018 8:30,LNXPRODAPP02,22.49,GREEN,60,85
8/31/2018 8:35,LNXPRODAPP02,16.82,GREEN,60,85
8/31/2018 8:40,LNXPRODAPP02,33.09,GREEN,60,85
8/31/2018 8:45,LNXPRODAPP02,50.08,GREEN,60,85
8/31/2018 8:50,LNXPRODAPP02,48.78,GREEN,60,85
8/31/2018 8:55,LNXPRODAPP02,43.06,GREEN,60,85
8/31/2018 9:00,LNXPRODAPP02,35.47,GREEN,60,85
8/31/2018 9:05,LNXPRODAPP02,27.04,GREEN,60,85
8/31/2018 9:10,LNXPRODAPP02,26.07,GREEN,60,85
8/31/2018 9:15,LNXPRODAPP02,52.19,GREEN,60,85
8/31/2018 9:20,LNXPRODAPP02,44.98,GREEN,60,85
8/31/2018 9:25,LNXPRODAPP02,23.02,GREEN,60,85
8/31/2018 9:30,LNXPRODAPP02,38.3,GREEN,60,85
8/31/2018 9:35,LNXPRODAPP02,27.87,GREEN,60,85
8/31/2018 9:40,LNXPRODAPP02,13.69,GREEN,60,85
8/31/2018 9:45,LNXPRODAPP02,50.12,GREEN,60,85
8/31/2018 9:50,LNXPRODAPP02,41.84,GREEN,60,85
8/31/2018 9:55,LNXPRODAPP02,42.41,GREEN,60,85
8/31/2018 10:00,LNXPRODAPP02,44.26,GREEN,60,85
8/31/2018 10:05,LNXPRODAPP02,50.29,GREEN,60,85
8/31/2018 10:10,LNXPRODAPP02,31.02,GREEN,60,85
8/31/2018 10:15,LNXPRODAPP02,26.54,GREEN,60,85
8/31/2018 10:20,LNXPRODAPP02,50.65,GREEN,60,85
8/31/2018 10:25,LNXPRODAPP02,11.04,GREEN,60,85
8/31/2018 10:30,LNXPRODAPP02,49.28,GREEN,60,85
8/31/2018 10:35,LNXPRODAPP02,22.96,GREEN,60,85
8/31/2018 10:40,LNXPRODAPP02,45.76,GREEN,60,85
8/31/2018 10:45,LNXPRODAPP02,41.53,GREEN,60,85
8/31/2018 10:50,LNXPRODAPP02,39.68,GREEN,60,85
8/31/2018 10:55,LNXPRODAPP02,27.6,GREEN,60,85
8/31/2018 11:00,LNXPRODAPP02,24.29,GREEN,60,85
8/31/2018 11:05,LNXPRODAPP02,47.49,GREEN,60,85
8/31/2018 11:10,LNXPRODAPP02,14.73,GREEN,60,85
8/31/2018 11:15,LNXPRODAPP02,48.92,GREEN,60,85
8/31/2018 11:20,LNXPRODAPP02,54.79,GREEN,60,85
8/31/2018 11:25,LNXPRODAPP02,51.97,GREEN,60,85
8/31/2018 11:30,LNXPRODAPP02,30.12,GREEN,60,85
8/31/2018 11:35,LNXPRODAPP02,36.35,GREEN,60,85
8/31/2018 11:40,LNXPRODAPP02,30.65,GREEN,60,85
8/31/2018 11:45,LNXPRODAPP02,24.8,GREEN,60,85
8/31/2018 11:50,LNXPRODAPP02,14.71,GREEN,60,85
8/31/2018 11:55,LNXPRODAPP02,31.66,GREEN,60,85
8/31/2018 12:00,LNXPRODAPP02,15.41,GREEN,60,85
8/31/2018 12:05,LNXPRODAPP02,34.28,GREEN,60,85
8/31/2018 12:10,LNXPRODAPP02,50.12,GREEN,60,85
8/31/2018 12:15,LNXPRODAPP02,13.59,GREEN,60,85
8/31/2018 12:20,LNXPRODAPP02,32.14,GREEN,60,85
8/31/2018 12:25,LNXPRODAPP02,33.97,GREEN,60,85
8/31/2018 12:30,LNXPRODAPP02,31.89,GREEN,60,85
8/31/2018 12:35,LNXPRODAPP02,49.09,GREEN,60,85
8/31/2018 12:40,LNXPRODAPP02,23.93,GREEN,60,85
8/31/2018 12:45,LNXPRODAPP02,50.29,GREEN,60,85
8/31/2018 12:50,LNXPRODAPP02,23.41,GREEN,60,85
8/31/2018 12:55,LNXPRODAPP02,52.58,GREEN,60,85
8/31/2018 13:00,LNXPRODAPP02,30.76,GREEN,60,85
8/31/2018 13:05,LNXPRODAPP02,18.13,GREEN,60,85
8/31/2018 13:10,LNXPRODAPP02,17.6,GREEN,60,85
8/31/2018 13:15,LNXPRODAPP02,30.58,GREEN,60,85
8/31/2018 13:20,LNXPRODAPP02,25.2,GREEN,60,85
8/31/2018 13:25,LNXPRODAPP02,40.68,GREEN,60,85
8/31/2018 13:30,LNXPRODAPP02,39.49,GREEN,60,85
8/31/2018 13:35,LNXPRODAPP02,44.94,GREEN,60,85
8/31/2018 13:40,LNXPRODAPP02,13.98,GREEN,60,85
8/31/2018 13:45,LNXPRODAPP02,39.2,GREEN,60,85
8/31/2018 13:50,LNXPRODAPP02,23.15,GREEN,60,85
8/31/2018 13:55,LNXPRODAPP02,19.49,GREEN,60,85
8/31/2018 14:00,LNXPRODAPP02,36,GREEN,60,85
8/31/2018 14:05,LNXPRODAPP02,38.68,GREEN,60,85
8/31/2018 14:10,LNXPRODAPP02,41.97,GREEN,60,85
8/31/2018 14:15,LNXPRODAPP02,27.81,GREEN,60,85
8/31/2018 14:20,LNXPRODAPP02,46.07,GREEN,60,85
8/31/2018 14:25,LNXPRODAPP02,24.45,GREEN,60,85
8/31/2018 14:30,LNXPRODAPP02,26.6,GREEN,60,85
8/31/2018 14:35,LNXPRODAPP02,11.05,GREEN,60,85
8/31/2018 14:40,LNXPRODAPP02,24.66,GREEN,60,85
8/31/2018 14:45,LNXPRODAPP02,52.65,GREEN,60,85
8/31/2018 14:50,LNXPRODAPP02,32.2,GREEN,60,85
8/31/2018 14:55,LNXPRODAPP02,31.99,GREEN,60,85
8/31/2018 15:00,LNXPRODAPP02,43.39,GREEN,60,85
8/31/2018 15:05,LNXPRODAPP02,42,GREEN,60,85
8/31/2018 15:10,LNXPRODAPP02,52.5,GREEN,60,85
8/31/2018 15:15,LNXPRODAPP02,46.98,GREEN,60,85
8/31/2018 15:20,LNXPRODAPP02,33.49,GREEN,60,85
8/31/2018 15:25,LNXPRODAPP02,22.27,GREEN,60,85
8/31/2018 15:30,LNXPRODAPP02,42.34,GREEN,60,85
8/31/2018 15:35,LNXPRODAPP02,47.01,GREEN,60,85
8/31/2018 15:40,LNXPRODAPP02,34.1,GREEN,60,85
8/31/2018 15:45,LNXPRODAPP02,37.88,GREEN,60,85
8/31/2018 15:50,LNXPRODAPP02,20.95,GREEN,60,85
8/31/2018 15:55,LNXPRODAPP02,13.44,GREEN,60,85
8/31/2018 16:00,LNXPRODAPP02,42.56,GREEN,60,85
8/31/2018 16:05,LNXPRODAPP02,44.37,GREEN,60,85
8/31/2018 16:10,LNXPRODAPP02,31.71,GREEN,60,85
8/31/2018 16:15,LNXPRODAPP02,53.64,GREEN,60,85
8/31/2018 16:20,LNXPRODAPP02,34.88,GREEN,60,85
8/31/2018 16:25,LNXPRODAPP02,29.14,GREEN,60,85
